bitcoin,ethereum,tether,ripple,binancecoin,solana,usd.coin,dogecoin,cardano,staked.ether,tron,wrapped.bitcoin,hedera.hashgraph,stellar,chainlink,litecoin,avalanche.2,leo.token,mantra.dao,polkadot,bitcoin.cash,uniswap,monero,near,dai,aave,ethereum.classic,okb,gatechain.token,vechain,algorand,filecoin,crypto.com.chain,cosmos,render.token,fetch.ai,kucoin.shares,maker,quant.network,injective.protocol,blockstack,theta.token,nexo,the.graph,lido.dao,dexe,eos,gala,telcoin,tezos
0.08034411214950084,0.09108357146812752,0.005057609328233391,0.10733305502389792,0.011512250003867545,-0.11699019844066334,0.0002903746355317032,0.06131485670890482,0.24700804027614787,0.051978764609930395,0.06904749330495881,0.0776488564973293,0.02218615741492536,0.5550643529984626,0.1616938011771969,0.062266692682644974,0.07420363030815906,-0.006890756445657499,0.07590307131646928,0.03614733787794282,0.08020127619779996,0.01203364362670401,0.038299558005781754,0.026928807963891743,0.0055258642567888264,-0.04224146155624414,0.05897815181723034,-0.008993706135853381,0.02085614021264872,0.09807231550286065,0.053186423578295616,0.015051700033623496,0.14794273378706435,0.07928642269431485,-0.05180772780476208,0.15929861470607756,0.06473225015303458,0.28536162941533905,-0.0005737209185270595,0.009395740384048891,-0.001191823841966889,0.01897130933827883,0.067898833765581,0.1035191404719948,0.005422093358020027,0.10791883475501317,0.1528353716622901,-0.10083676637584015,0.056833072772126535,0.09163665406680248
0.06837242059465015,0.01714219530561861,-0.006678675026293775,0.25409492605608314,0.02843395983812612,0.20781332142829784,0.003565544913973163,-0.06792559176677057,-0.09906551281850007,0.04182502414391321,0.01161459067171883,0.0650422440741895,0.0044212625418281444,-0.08149182760587628,-0.06495074054974181,0.006375360954957528,-0.028946244910602596,-0.0018910494482879943,0.01937327155725061,-0.04574910677081996,-0.009281469136300896,-0.019966796597213697,0.007073347925947117,-0.029153835544115665,-0.005662669558296897,0.0036179561788305128,-0.0557936102817847,0.0016018950455712585,-0.003710518828359825,-0.07469515672254771,-0.09618732529986189,0.007965563328207732,0.013313803655129448,-0.07089353100872398,0.04517799484580512,-0.028858662148662804,0.09402650302792485,0.043999013095863806,0.04163540876882238,0.003438532718866377,0.03412190601540823,-0.08786252238586191,-0.07179202269524153,-0.06496541195881865,-0.21010672590721477,-0.03317260285310072,-0.05006008187593415,-0.05834480218791159,-0.08866271097147571,-0.02205878049468406
0.031581262737400896,-0.0046809349394263434,0.0014496669152296137,-0.011985528233596623,-0.021728233895494477,0.31207260106915097,-0.0024295570393035766,0.011377704906301344,0.024339712945585103,0.0010915734447952594,-0.01845478169449095,0.03238361824165162,0.46833887677602265,-0.035422256287369155,-0.04895239511160722,0.016131771013525493,0.2573905930825367,-0.0005587488617757656,-0.0817461761890161,-0.03495993585650414,-0.02810918501265406,-0.061908266383548134,-0.005525565972757966,0.13208685039156512,-0.0017886906367906477,-0.0379586428996203,-0.039368590463568276,-0.04032705747210774,-0.03128128449958256,-0.04289088545930684,-0.01825085819789156,-0.021610631131649568,0.045908552262954476,-0.05266479833923132,-0.055046130338773674,0.0065272424571330085,0.037175013643674724,-0.02497072073688148,0.15490533028249825,0.0027271463929819675,-0.08872527792733578,-0.0009091525956683054,0.04234459129555677,-0.05259934529044669,0.046955259642652146,0.01826706953508933,-0.03129947558137955,0.055538443749758935,0.23279315862886638,-0.038211097146013756
-0.012807890527622889,0.04728184934604968,0.0026425380887021093,0.023504138892530474,0.035685109441760586,0.04654459477751077,-0.002743089634419229,0.03295394419885848,0.07842260026268556,0.018224056338471455,0.11833467431869935,-0.0058130714695771146,-0.18159078319885394,0.0287741003320427,0.14555985381048814,0.027101234448556295,0.2237639588714116,0.0018252363683898285,-0.0026777182029129776,0.04857988812130908,0.2902054118037269,0.0591625345343756,0.03614687972682808,0.03254258516275585,0.007365901758402002,0.06539778721776099,0.12060554149989745,0.016305883947677405,0.006823450830188899,0.058413756217995216,0.06968552057493181,0.025915269118154262,0.018261751625962688,0.10368029538461848,0.06766666200830258,0.020195370225567978,0.19046382082085656,0.411920271530517,0.16762788064248416,0.020414657704783838,0.012329758493645818,0.030387443393775616,-0.019159712811797458,0.060737463306169664,-0.5708642953848866,-0.01603464501195688,0.14961342412093723,0.12069569888694463,0.23203130909738018,0.0733919901518377
-0.048262670259951145,-0.011956475314007406,-0.0031713239542786025,-0.0323598565821909,-0.032923912910821175,0.02481616271888135,0.0031226971430977956,-0.03367310714957513,-0.0840670149485015,0.025372666659822556,-0.03994604517795677,-0.050520867094702375,-0.0407567492976291,-0.07483996850598144,-0.08346001205276889,-0.037395386100611404,-0.09655105816642619,-0.002354866436082368,-0.07286919225582136,-0.04700517952992407,0.03285131957296703,-0.039826260008377246,0.23295559525604598,-0.02256174933469812,-0.005568156171719396,0.07195174576343354,0.13118390016602574,-0.03332886797578203,0.010606021074611588,-0.06491223867700294,-0.05161513450041951,0.05869359945604875,-0.0657768343437972,-0.02262082209831943,-0.07784933500784676,-0.042896826900876116,-0.052132263013945586,-0.03488389667730517,-0.09858328858264788,-0.07397869090266121,-0.053331406101968085,-0.031576309162722076,-0.01597464484306172,-0.06564830433610383,0.16394345975004793,0.02505501429873349,-0.1569050168942378,-0.1270944740136846,-0.08876360686317114,0.050191584079644906
-0.07369528269688684,-0.14838085815510477,0.006439148140357435,-0.09313923959470888,-0.10202018232456357,-0.11137001711373208,0.0019553320185269037,-0.1095026344465307,-0.10203197364570614,-0.1627418421026587,-0.12831528501558584,-0.07865798736512258,-0.13571378891619912,-0.057201925781029325,-0.11317782986063102,-0.20431064870419033,-0.015498423631011986,0.003530633599000205,-0.12375877745736391,-0.11834706760207797,-0.2289881302274227,-0.1390568661062381,-0.15764531707224336,-0.1535742413568677,0.009450272056241955,-0.10085086352015109,-0.20862928722514681,-0.10377304946788611,-0.07707802348336686,-0.11554453160288596,-0.10680041716455575,-0.08909537493856799,-0.15443972190552555,-0.12123578982040703,-0.020564004704438706,-0.1429805691318525,-0.0819040049435074,-0.07882513573982161,-0.06271977844595579,-0.00295173845690244,0.041042854593109315,-0.0949929503971673,-0.10240821913704155,-0.12267448700889352,-0.10846316448553149,-0.04993093546492605,-0.14684790592903232,-0.2086879235563762,0.1017792691544292,-0.17426568951056012
-0.04976215603278665,-0.04444172619765839,-0.0061597972843136905,0.01104497634310476,-0.008871974674987676,0.14339102213955632,-0.0006706680491749405,-0.09332131470231649,0.04015171070602012,-0.033774038005919604,-0.011323844322018668,-0.048589942723754935,0.0721636372533939,0.027071260204244278,-0.044278792880469126,-0.04909115678520173,0.17689314903239758,-0.0035305259146895694,-0.05951595165843856,-0.003034643543938175,-0.06329576178046269,0.059852523735911246,-0.010224844350772134,-0.030565650177073352,-0.006626169761430679,0.09370503196398317,-0.03219480431581635,0.0017414886121684453,0.0017855404633100322,-0.06419955821155175,-0.04891133973038044,-0.020788963991498936,-0.028648878972940734,-0.0027336389629497334,0.021390543902874426,-0.032896886951745544,0.04491480098102557,0.056121049915156415,0.046113180903038106,0.10962453277062364,-0.022043550224514773,0.0033173138351190678,-0.037000515596895975,-0.04902833348992796,-0.07312663477941574,-0.06137500204452085,-0.029211283020862653,0.045841642024633505,0.014161828699371303,-0.019169004941700287
0.09862188968704376,0.07959364613727889,0.0012894402898333754,0.04310176345589464,0.053916134519305436,-0.018573089295542404,-0.0007285804734967434,0.06980002971728592,0.07851202613680586,0.0788613206264878,0.05046536284767324,0.0986449822929555,0.12972809380555467,0.07913095274721577,0.13810613977594485,0.10359757394023025,0.08865136375238404,-8.777287389738156e-05,0.07383433485743553,0.28837495839058774,0.09498855423486444,0.1304060562777369,0.08719388025738939,0.11160910574587188,-0.0017695466212273984,0.15290154853394897,0.08118143704674033,0.014232346096825525,0.0483362016401267,0.13727088769978768,0.13440718083786504,0.027651509418168366,0.0914269830833237,0.09262678197488708,-0.0015633883102906933,0.12288697474328386,0.04593509687181349,0.0413479701045425,0.21138366409167758,0.10378728705643128,0.1372287830985608,0.14906353225820854,0.08168142307875238,0.16745427939563443,0.24000288527952093,0.013192090144213455,0.06945784438992028,0.008821168019957401,0.12936511405186835,0.08234370603236446
0.046344739445920664,0.07231904118872123,-0.005737920318463836,-0.03493589412486632,0.037459747320860944,-0.07138499761653339,0.001387278225544823,0.09023814205378583,-0.0039044345370823266,0.06606622984752422,-0.004003299253478689,0.04959196106100943,0.07017001494202696,-0.004919716385314663,0.10515240925932975,0.031367769646742365,0.09319566030176679,-0.000369463841329839,0.1302160145772253,0.26631057433803756,0.05990205620013763,0.07527831253145503,-0.049505928426161395,0.0688370138074304,0.00015897378908313377,-0.0023879671174660095,0.019231085550047048,-0.040783251412744616,0.015721322012417074,-0.019817752390764422,-0.0024357337392346677,-0.005655302673619472,0.07462502125758023,0.027761804031322952,0.010107716626247954,0.15125264021708615,-0.020784758368715822,0.023560978073586626,0.01168920384852274,0.20913237660492498,-0.08903056974434821,0.03366584973987934,0.12589899590221582,0.021536414704174386,0.02018714177764665,0.25735067397203637,0.006170875565870249,0.047673242936828314,0.1972054569759809,0.021135428432050612
-0.06435316615375211,-0.03772654865473956,0.002647726584625271,-0.05428985143534684,-0.018341078574559397,-0.006860812597366699,-0.002017687114191689,-0.014986218516374328,-0.024682726487644975,-0.045796969545130475,-0.008761840254306557,-0.0645765509183542,-0.035797788728080725,-0.061982914811024116,0.15068247711861554,-0.05636655856466527,0.0062017842609464425,0.0013529093130890287,-0.019506392182581263,-0.08645345592715468,-0.0734981321380175,0.07588769277010254,-0.039778801989537545,0.06264732991923537,-0.0021118113900939154,0.11973208271586779,-0.019295219058425992,-0.05448477558158017,0.0018739874278457596,-0.012559490640251783,0.07799406390776946,-0.0018232803123599144,-0.06578702194449233,0.21330108244090099,-0.0163305869725581,0.13409556457108104,-0.008809894110182868,-0.07552517100108468,-0.07100702822594146,-0.05262119942627153,-0.039113674672952764,-0.06072597266866478,0.0011197175248288688,0.013216136285283106,-0.12173646913506517,-0.16246649560218024,-0.014039239254603693,0.02232955763162438,0.1776279643919578,0.07140940692006094
